horizon,secid,param_id,fold_id,train_rows,validation_rows,validation_first_date,validation_last_date,max_depth,min_samples_leaf,max_thresholds,normalize_etc,accuracy,balanced_accuracy,precision_up,recall_up,f1_up,true_positive_share,predicted_positive_share,tp,tn,fp,fn
1,RTSI,50,0,999.0,251.0,2019-03-04,2020-03-02,3,20,16,True,0.5657370517928287,0.5,0.5657370517928287,1.0,0.7226463104325701,0.5657370517928287,1.0,142.0,0.0,109.0,0.0
1,RTSI,50,1,1503.0,251.0,2021-03-05,2022-03-24,3,20,16,True,0.5737051792828686,0.5,0.5737051792828686,1.0,0.729113924050633,0.5737051792828686,1.0,144.0,0.0,107.0,0.0
1,RTSI,50,2,2007.0,194.0,2023-03-28,2023-12-27,3,20,16,True,0.5309278350515464,0.5,0.5309278350515464,1.0,0.6936026936026937,0.5309278350515464,1.0,103.0,0.0,91.0,0.0
1,RTSI,50,mean,,,,,3,20,16,True,0.5567900220424146,0.5,,,,,,,,,
1,RTSI,51,0,999.0,251.0,2019-03-04,2020-03-02,3,50,16,True,0.5657370517928287,0.5,0.5657370517928287,1.0,0.7226463104325701,0.5657370517928287,1.0,142.0,0.0,109.0,0.0
1,RTSI,51,1,1503.0,251.0,2021-03-05,2022-03-24,3,50,16,True,0.5737051792828686,0.5,0.5737051792828686,1.0,0.729113924050633,0.5737051792828686,1.0,144.0,0.0,107.0,0.0
1,RTSI,51,2,2007.0,194.0,2023-03-28,2023-12-27,3,50,16,True,0.5309278350515464,0.5,0.5309278350515464,1.0,0.6936026936026937,0.5309278350515464,1.0,103.0,0.0,91.0,0.0
1,RTSI,51,mean,,,,,3,50,16,True,0.5567900220424146,0.5,,,,,,,,,
5,IMOEX,0,0,995.0,247.0,2019-03-04,2020-02-25,1,10,8,False,0.6032388663967612,0.49210526315789477,0.6115702479338843,0.9736842105263158,0.751269035532995,0.6153846153846154,0.979757085020243,148.0,1.0,94.0,4.0
5,IMOEX,0,1,1499.0,247.0,2021-03-05,2022-02-22,1,10,8,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,0,2,2003.0,185.0,2023-03-29,2023-12-15,1,10,8,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,0,mean,,,,,1,10,8,False,0.6062370062370062,0.4973684210526316,,,,,,,,,
5,IMOEX,1,0,995.0,247.0,2019-03-04,2020-02-25,1,10,16,False,0.4939271255060729,0.549342105263158,0.7014925373134329,0.3092105263157895,0.42922374429223753,0.6153846153846154,0.27125506072874495,47.0,75.0,20.0,105.0
5,IMOEX,1,1,1499.0,247.0,2021-03-05,2022-02-22,1,10,16,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,1,2,2003.0,185.0,2023-03-29,2023-12-15,1,10,16,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,1,mean,,,,,1,10,16,False,0.5697997592734434,0.5164473684210527,,,,,,,,,
5,IMOEX,2,0,995.0,247.0,2019-03-04,2020-02-25,1,20,8,False,0.6032388663967612,0.49210526315789477,0.6115702479338843,0.9736842105263158,0.751269035532995,0.6153846153846154,0.979757085020243,148.0,1.0,94.0,4.0
5,IMOEX,2,1,1499.0,247.0,2021-03-05,2022-02-22,1,20,8,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,2,2,2003.0,185.0,2023-03-29,2023-12-15,1,20,8,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,2,mean,,,,,1,20,8,False,0.6062370062370062,0.4973684210526316,,,,,,,,,
5,IMOEX,3,0,995.0,247.0,2019-03-04,2020-02-25,1,20,16,False,0.4939271255060729,0.549342105263158,0.7014925373134329,0.3092105263157895,0.42922374429223753,0.6153846153846154,0.27125506072874495,47.0,75.0,20.0,105.0
5,IMOEX,3,1,1499.0,247.0,2021-03-05,2022-02-22,1,20,16,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,3,2,2003.0,185.0,2023-03-29,2023-12-15,1,20,16,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,3,mean,,,,,1,20,16,False,0.5697997592734434,0.5164473684210527,,,,,,,,,
5,IMOEX,4,0,995.0,247.0,2019-03-04,2020-02-25,1,50,8,False,0.6032388663967612,0.49210526315789477,0.6115702479338843,0.9736842105263158,0.751269035532995,0.6153846153846154,0.979757085020243,148.0,1.0,94.0,4.0
5,IMOEX,4,1,1499.0,247.0,2021-03-05,2022-02-22,1,50,8,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,4,2,2003.0,185.0,2023-03-29,2023-12-15,1,50,8,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,4,mean,,,,,1,50,8,False,0.6062370062370062,0.4973684210526316,,,,,,,,,
5,IMOEX,5,0,995.0,247.0,2019-03-04,2020-02-25,1,50,16,False,0.4939271255060729,0.549342105263158,0.7014925373134329,0.3092105263157895,0.42922374429223753,0.6153846153846154,0.27125506072874495,47.0,75.0,20.0,105.0
5,IMOEX,5,1,1499.0,247.0,2021-03-05,2022-02-22,1,50,16,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,5,2,2003.0,185.0,2023-03-29,2023-12-15,1,50,16,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,5,mean,,,,,1,50,16,False,0.5697997592734434,0.5164473684210527,,,,,,,,,
5,IMOEX,6,0,995.0,247.0,2019-03-04,2020-02-25,1,100,8,False,0.6032388663967612,0.49210526315789477,0.6115702479338843,0.9736842105263158,0.751269035532995,0.6153846153846154,0.979757085020243,148.0,1.0,94.0,4.0
5,IMOEX,6,1,1499.0,247.0,2021-03-05,2022-02-22,1,100,8,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,6,2,2003.0,185.0,2023-03-29,2023-12-15,1,100,8,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,6,mean,,,,,1,100,8,False,0.6062370062370062,0.4973684210526316,,,,,,,,,
5,IMOEX,7,0,995.0,247.0,2019-03-04,2020-02-25,1,100,16,False,0.4939271255060729,0.549342105263158,0.7014925373134329,0.3092105263157895,0.42922374429223753,0.6153846153846154,0.27125506072874495,47.0,75.0,20.0,105.0
5,IMOEX,7,1,1499.0,247.0,2021-03-05,2022-02-22,1,100,16,False,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,7,2,2003.0,185.0,2023-03-29,2023-12-15,1,100,16,False,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,7,mean,,,,,1,100,16,False,0.5697997592734434,0.5164473684210527,,,,,,,,,
5,IMOEX,8,0,995.0,247.0,2019-03-04,2020-02-25,2,10,8,False,0.5991902834008097,0.4868421052631579,0.6090534979423868,0.9736842105263158,0.7493670886075949,0.6153846153846154,0.9838056680161943,148.0,0.0,95.0,4.0
5,IMOEX,8,1,1499.0,247.0,2021-03-05,2022-02-22,2,10,8,False,0.562753036437247,0.530902225755167,0.5693069306930693,0.8455882352941176,0.6804733727810651,0.5506072874493927,0.8178137651821862,115.0,24.0,87.0,21.0
5,IMOEX,8,2,2003.0,185.0,2023-03-29,2023-12-15,2,10,8,False,0.4972972972972973,0.39398111723052714,0.6041666666666666,0.7073170731707317,0.6516853932584269,0.6648648648648648,0.7783783783783784,87.0,5.0,57.0,36.0
5,IMOEX,8,mean,,,,,2,10,8,False,0.5530802057117846,0.47057514941628403,,,,,,,,,
5,IMOEX,9,0,995.0,247.0,2019-03-04,2020-02-25,2,10,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,9,1,1499.0,247.0,2021-03-05,2022-02-22,2,10,16,False,0.6072874493927125,0.5721714361420244,0.5924170616113744,0.9191176470588235,0.7204610951008646,0.5506072874493927,0.854251012145749,125.0,25.0,86.0,11.0
5,IMOEX,9,2,2003.0,185.0,2023-03-29,2023-12-15,2,10,16,False,0.42702702702702705,0.3771308680828744,0.5752212389380531,0.5284552845528455,0.5508474576271186,0.6648648648648648,0.6108108108108108,65.0,14.0,48.0,58.0
5,IMOEX,9,mean,,,,,2,10,16,False,0.5296567822883612,0.475206031232861,,,,,,,,,
5,IMOEX,10,0,995.0,247.0,2019-03-04,2020-02-25,2,20,8,False,0.5991902834008097,0.4868421052631579,0.6090534979423868,0.9736842105263158,0.7493670886075949,0.6153846153846154,0.9838056680161943,148.0,0.0,95.0,4.0
5,IMOEX,10,1,1499.0,247.0,2021-03-05,2022-02-22,2,20,8,False,0.562753036437247,0.530902225755167,0.5693069306930693,0.8455882352941176,0.6804733727810651,0.5506072874493927,0.8178137651821862,115.0,24.0,87.0,21.0
5,IMOEX,10,2,2003.0,185.0,2023-03-29,2023-12-15,2,20,8,False,0.4972972972972973,0.39398111723052714,0.6041666666666666,0.7073170731707317,0.6516853932584269,0.6648648648648648,0.7783783783783784,87.0,5.0,57.0,36.0
5,IMOEX,10,mean,,,,,2,20,8,False,0.5530802057117846,0.47057514941628403,,,,,,,,,
5,IMOEX,11,0,995.0,247.0,2019-03-04,2020-02-25,2,20,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,11,1,1499.0,247.0,2021-03-05,2022-02-22,2,20,16,False,0.6072874493927125,0.5721714361420244,0.5924170616113744,0.9191176470588235,0.7204610951008646,0.5506072874493927,0.854251012145749,125.0,25.0,86.0,11.0
5,IMOEX,11,2,2003.0,185.0,2023-03-29,2023-12-15,2,20,16,False,0.42702702702702705,0.3771308680828744,0.5752212389380531,0.5284552845528455,0.5508474576271186,0.6648648648648648,0.6108108108108108,65.0,14.0,48.0,58.0
5,IMOEX,11,mean,,,,,2,20,16,False,0.5296567822883612,0.475206031232861,,,,,,,,,
5,IMOEX,12,0,995.0,247.0,2019-03-04,2020-02-25,2,50,8,False,0.5991902834008097,0.4868421052631579,0.6090534979423868,0.9736842105263158,0.7493670886075949,0.6153846153846154,0.9838056680161943,148.0,0.0,95.0,4.0
5,IMOEX,12,1,1499.0,247.0,2021-03-05,2022-02-22,2,50,8,False,0.562753036437247,0.530902225755167,0.5693069306930693,0.8455882352941176,0.6804733727810651,0.5506072874493927,0.8178137651821862,115.0,24.0,87.0,21.0
5,IMOEX,12,2,2003.0,185.0,2023-03-29,2023-12-15,2,50,8,False,0.4972972972972973,0.39398111723052714,0.6041666666666666,0.7073170731707317,0.6516853932584269,0.6648648648648648,0.7783783783783784,87.0,5.0,57.0,36.0
5,IMOEX,12,mean,,,,,2,50,8,False,0.5530802057117846,0.47057514941628403,,,,,,,,,
5,IMOEX,13,0,995.0,247.0,2019-03-04,2020-02-25,2,50,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,13,1,1499.0,247.0,2021-03-05,2022-02-22,2,50,16,False,0.6072874493927125,0.5721714361420244,0.5924170616113744,0.9191176470588235,0.7204610951008646,0.5506072874493927,0.854251012145749,125.0,25.0,86.0,11.0
5,IMOEX,13,2,2003.0,185.0,2023-03-29,2023-12-15,2,50,16,False,0.42702702702702705,0.3771308680828744,0.5752212389380531,0.5284552845528455,0.5508474576271186,0.6648648648648648,0.6108108108108108,65.0,14.0,48.0,58.0
5,IMOEX,13,mean,,,,,2,50,16,False,0.5296567822883612,0.475206031232861,,,,,,,,,
5,IMOEX,14,0,995.0,247.0,2019-03-04,2020-02-25,2,100,8,False,0.5991902834008097,0.4868421052631579,0.6090534979423868,0.9736842105263158,0.7493670886075949,0.6153846153846154,0.9838056680161943,148.0,0.0,95.0,4.0
5,IMOEX,14,1,1499.0,247.0,2021-03-05,2022-02-22,2,100,8,False,0.562753036437247,0.530902225755167,0.5693069306930693,0.8455882352941176,0.6804733727810651,0.5506072874493927,0.8178137651821862,115.0,24.0,87.0,21.0
5,IMOEX,14,2,2003.0,185.0,2023-03-29,2023-12-15,2,100,8,False,0.4972972972972973,0.39398111723052714,0.6041666666666666,0.7073170731707317,0.6516853932584269,0.6648648648648648,0.7783783783783784,87.0,5.0,57.0,36.0
5,IMOEX,14,mean,,,,,2,100,8,False,0.5530802057117846,0.47057514941628403,,,,,,,,,
5,IMOEX,15,0,995.0,247.0,2019-03-04,2020-02-25,2,100,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,15,1,1499.0,247.0,2021-03-05,2022-02-22,2,100,16,False,0.6072874493927125,0.5721714361420244,0.5924170616113744,0.9191176470588235,0.7204610951008646,0.5506072874493927,0.854251012145749,125.0,25.0,86.0,11.0
5,IMOEX,15,2,2003.0,185.0,2023-03-29,2023-12-15,2,100,16,False,0.42702702702702705,0.3771308680828744,0.5752212389380531,0.5284552845528455,0.5508474576271186,0.6648648648648648,0.6108108108108108,65.0,14.0,48.0,58.0
5,IMOEX,15,mean,,,,,2,100,16,False,0.5296567822883612,0.475206031232861,,,,,,,,,
5,IMOEX,16,0,995.0,247.0,2019-03-04,2020-02-25,3,10,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,16,1,1499.0,247.0,2021-03-05,2022-02-22,3,10,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,16,2,2003.0,185.0,2023-03-29,2023-12-15,3,10,8,False,0.5513513513513514,0.43063204825596646,0.6282051282051282,0.7967479674796748,0.7025089605734767,0.6648648648648648,0.8432432432432433,98.0,4.0,58.0,25.0
5,IMOEX,16,mean,,,,,3,10,8,False,0.5468067257540942,0.4744096340252435,,,,,,,,,
5,IMOEX,17,0,995.0,247.0,2019-03-04,2020-02-25,3,10,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,17,1,1499.0,247.0,2021-03-05,2022-02-22,3,10,16,False,0.5668016194331984,0.537890832008479,0.5743589743589743,0.8235294117647058,0.6767371601208458,0.5506072874493927,0.7894736842105263,112.0,28.0,83.0,24.0
5,IMOEX,17,2,2003.0,185.0,2023-03-29,2023-12-15,3,10,16,False,0.4864864864864865,0.40184893784421716,0.6044776119402985,0.6585365853658537,0.6303501945525292,0.6648648648648648,0.7243243243243244,81.0,9.0,53.0,42.0
5,IMOEX,17,mean,,,,,3,10,16,False,0.5359813254550096,0.4720185197754601,,,,,,,,,
5,IMOEX,18,0,995.0,247.0,2019-03-04,2020-02-25,3,20,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,18,1,1499.0,247.0,2021-03-05,2022-02-22,3,20,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,18,2,2003.0,185.0,2023-03-29,2023-12-15,3,20,8,False,0.5513513513513514,0.43063204825596646,0.6282051282051282,0.7967479674796748,0.7025089605734767,0.6648648648648648,0.8432432432432433,98.0,4.0,58.0,25.0
5,IMOEX,18,mean,,,,,3,20,8,False,0.5468067257540942,0.4744096340252435,,,,,,,,,
5,IMOEX,19,0,995.0,247.0,2019-03-04,2020-02-25,3,20,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,19,1,1499.0,247.0,2021-03-05,2022-02-22,3,20,16,False,0.5668016194331984,0.537890832008479,0.5743589743589743,0.8235294117647058,0.6767371601208458,0.5506072874493927,0.7894736842105263,112.0,28.0,83.0,24.0
5,IMOEX,19,2,2003.0,185.0,2023-03-29,2023-12-15,3,20,16,False,0.4864864864864865,0.40184893784421716,0.6044776119402985,0.6585365853658537,0.6303501945525292,0.6648648648648648,0.7243243243243244,81.0,9.0,53.0,42.0
5,IMOEX,19,mean,,,,,3,20,16,False,0.5359813254550096,0.4720185197754601,,,,,,,,,
5,IMOEX,20,0,995.0,247.0,2019-03-04,2020-02-25,3,50,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,20,1,1499.0,247.0,2021-03-05,2022-02-22,3,50,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,20,2,2003.0,185.0,2023-03-29,2023-12-15,3,50,8,False,0.5513513513513514,0.43063204825596646,0.6282051282051282,0.7967479674796748,0.7025089605734767,0.6648648648648648,0.8432432432432433,98.0,4.0,58.0,25.0
5,IMOEX,20,mean,,,,,3,50,8,False,0.5468067257540942,0.4744096340252435,,,,,,,,,
5,IMOEX,21,0,995.0,247.0,2019-03-04,2020-02-25,3,50,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,21,1,1499.0,247.0,2021-03-05,2022-02-22,3,50,16,False,0.5668016194331984,0.537890832008479,0.5743589743589743,0.8235294117647058,0.6767371601208458,0.5506072874493927,0.7894736842105263,112.0,28.0,83.0,24.0
5,IMOEX,21,2,2003.0,185.0,2023-03-29,2023-12-15,3,50,16,False,0.4864864864864865,0.40184893784421716,0.6044776119402985,0.6585365853658537,0.6303501945525292,0.6648648648648648,0.7243243243243244,81.0,9.0,53.0,42.0
5,IMOEX,21,mean,,,,,3,50,16,False,0.5359813254550096,0.4720185197754601,,,,,,,,,
5,IMOEX,22,0,995.0,247.0,2019-03-04,2020-02-25,3,100,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,22,1,1499.0,247.0,2021-03-05,2022-02-22,3,100,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,22,2,2003.0,185.0,2023-03-29,2023-12-15,3,100,8,False,0.5513513513513514,0.43063204825596646,0.6282051282051282,0.7967479674796748,0.7025089605734767,0.6648648648648648,0.8432432432432433,98.0,4.0,58.0,25.0
5,IMOEX,22,mean,,,,,3,100,8,False,0.5468067257540942,0.4744096340252435,,,,,,,,,
5,IMOEX,23,0,995.0,247.0,2019-03-04,2020-02-25,3,100,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,23,1,1499.0,247.0,2021-03-05,2022-02-22,3,100,16,False,0.5668016194331984,0.537890832008479,0.5743589743589743,0.8235294117647058,0.6767371601208458,0.5506072874493927,0.7894736842105263,112.0,28.0,83.0,24.0
5,IMOEX,23,2,2003.0,185.0,2023-03-29,2023-12-15,3,100,16,False,0.4864864864864865,0.40184893784421716,0.6044776119402985,0.6585365853658537,0.6303501945525292,0.6648648648648648,0.7243243243243244,81.0,9.0,53.0,42.0
5,IMOEX,23,mean,,,,,3,100,16,False,0.5359813254550096,0.4720185197754601,,,,,,,,,
5,IMOEX,24,0,995.0,247.0,2019-03-04,2020-02-25,4,10,8,False,0.6275303643724697,0.5848684210526316,0.6724137931034483,0.7697368421052632,0.7177914110429447,0.6153846153846154,0.7044534412955465,117.0,38.0,57.0,35.0
5,IMOEX,24,1,1499.0,247.0,2021-03-05,2022-02-22,4,10,8,False,0.5384615384615384,0.5138116057233704,0.5597826086956522,0.7573529411764706,0.6437499999999999,0.5506072874493927,0.7449392712550608,103.0,30.0,81.0,33.0
5,IMOEX,24,2,2003.0,185.0,2023-03-29,2023-12-15,4,10,8,False,0.43243243243243246,0.36519800681877784,0.5737704918032787,0.5691056910569106,0.5714285714285714,0.6648648648648648,0.6594594594594595,70.0,10.0,52.0,53.0
5,IMOEX,24,mean,,,,,4,10,8,False,0.5328081117554802,0.4879593445315933,,,,,,,,,
5,IMOEX,25,0,995.0,247.0,2019-03-04,2020-02-25,4,10,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,25,1,1499.0,247.0,2021-03-05,2022-02-22,4,10,16,False,0.5748987854251012,0.5510400105988341,0.5846994535519126,0.7867647058823529,0.6708463949843261,0.5506072874493927,0.7408906882591093,107.0,35.0,76.0,29.0
5,IMOEX,25,2,2003.0,185.0,2023-03-29,2023-12-15,4,10,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,25,mean,,,,,4,10,16,False,0.5296713717766349,0.4736259870335267,,,,,,,,,
5,IMOEX,26,0,995.0,247.0,2019-03-04,2020-02-25,4,20,8,False,0.6275303643724697,0.5848684210526316,0.6724137931034483,0.7697368421052632,0.7177914110429447,0.6153846153846154,0.7044534412955465,117.0,38.0,57.0,35.0
5,IMOEX,26,1,1499.0,247.0,2021-03-05,2022-02-22,4,20,8,False,0.5384615384615384,0.5138116057233704,0.5597826086956522,0.7573529411764706,0.6437499999999999,0.5506072874493927,0.7449392712550608,103.0,30.0,81.0,33.0
5,IMOEX,26,2,2003.0,185.0,2023-03-29,2023-12-15,4,20,8,False,0.43243243243243246,0.36519800681877784,0.5737704918032787,0.5691056910569106,0.5714285714285714,0.6648648648648648,0.6594594594594595,70.0,10.0,52.0,53.0
5,IMOEX,26,mean,,,,,4,20,8,False,0.5328081117554802,0.4879593445315933,,,,,,,,,
5,IMOEX,27,0,995.0,247.0,2019-03-04,2020-02-25,4,20,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,27,1,1499.0,247.0,2021-03-05,2022-02-22,4,20,16,False,0.5748987854251012,0.5510400105988341,0.5846994535519126,0.7867647058823529,0.6708463949843261,0.5506072874493927,0.7408906882591093,107.0,35.0,76.0,29.0
5,IMOEX,27,2,2003.0,185.0,2023-03-29,2023-12-15,4,20,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,27,mean,,,,,4,20,16,False,0.5296713717766349,0.4736259870335267,,,,,,,,,
5,IMOEX,28,0,995.0,247.0,2019-03-04,2020-02-25,4,50,8,False,0.611336032388664,0.5796052631578947,0.6728395061728395,0.7171052631578947,0.694267515923567,0.6153846153846154,0.6558704453441295,109.0,42.0,53.0,43.0
5,IMOEX,28,1,1499.0,247.0,2021-03-05,2022-02-22,4,50,8,False,0.5384615384615384,0.5138116057233704,0.5597826086956522,0.7573529411764706,0.6437499999999999,0.5506072874493927,0.7449392712550608,103.0,30.0,81.0,33.0
5,IMOEX,28,2,2003.0,185.0,2023-03-29,2023-12-15,4,50,8,False,0.43243243243243246,0.36519800681877784,0.5737704918032787,0.5691056910569106,0.5714285714285714,0.6648648648648648,0.6594594594594595,70.0,10.0,52.0,53.0
5,IMOEX,28,mean,,,,,4,50,8,False,0.5274100010942117,0.486204958566681,,,,,,,,,
5,IMOEX,29,0,995.0,247.0,2019-03-04,2020-02-25,4,50,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,29,1,1499.0,247.0,2021-03-05,2022-02-22,4,50,16,False,0.5748987854251012,0.5510400105988341,0.5846994535519126,0.7867647058823529,0.6708463949843261,0.5506072874493927,0.7408906882591093,107.0,35.0,76.0,29.0
5,IMOEX,29,2,2003.0,185.0,2023-03-29,2023-12-15,4,50,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,29,mean,,,,,4,50,16,False,0.5296713717766349,0.4736259870335267,,,,,,,,,
5,IMOEX,30,0,995.0,247.0,2019-03-04,2020-02-25,4,100,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,30,1,1499.0,247.0,2021-03-05,2022-02-22,4,100,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,30,2,2003.0,185.0,2023-03-29,2023-12-15,4,100,8,False,0.5243243243243243,0.41830579596118544,0.6190476190476191,0.7398373983739838,0.6740740740740742,0.6648648648648648,0.7945945945945946,91.0,6.0,56.0,32.0
5,IMOEX,30,mean,,,,,4,100,8,False,0.5377977167450851,0.47030088326031655,,,,,,,,,
5,IMOEX,31,0,995.0,247.0,2019-03-04,2020-02-25,4,100,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,31,1,1499.0,247.0,2021-03-05,2022-02-22,4,100,16,False,0.5870445344129555,0.5562731849496556,0.585,0.8602941176470589,0.6964285714285714,0.5506072874493927,0.8097165991902834,117.0,28.0,83.0,19.0
5,IMOEX,31,2,2003.0,185.0,2023-03-29,2023-12-15,4,100,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,31,mean,,,,,4,100,16,False,0.5337199547725863,0.4753703784838006,,,,,,,,,
